1,2,3
22.27,21.87,2022-04-16 22:56:18.127625
22.27,21.87,2022-04-16 22:56:28.842312
22.35,21.87,2022-04-16 22:56:39.557163
22.18,21.87,2022-04-16 22:56:50.271996
22.27,21.87,2022-04-16 22:57:00.986857
22.35,21.87,2022-04-16 22:57:11.701706
22.27,21.87,2022-04-16 22:57:22.416598
22.35,21.87,2022-04-16 22:57:33.131378
22.35,21.87,2022-04-16 22:57:43.846261
22.27,21.87,2022-04-16 22:57:54.561079
22.27,21.87,2022-04-16 22:58:05.275972
22.35,21.87,2022-04-16 22:58:15.990743
22.35,21.87,2022-04-16 22:58:26.705676
22.35,21.87,2022-04-16 22:58:37.416588
22.35,21.87,2022-04-16 22:58:48.131397
22.27,21.87,2022-04-16 22:58:58.846294
22.35,21.87,2022-04-16 22:59:09.561177
22.35,21.87,2022-04-16 22:59:20.276027
22.35,21.87,2022-04-16 22:59:30.990858
22.35,21.87,2022-04-16 22:59:41.705997
22.35,21.87,2022-04-16 22:59:52.420921
22.35,21.87,2022-04-16 23:00:03.135852
22.27,21.87,2022-04-16 23:00:13.850738
22.35,21.87,2022-04-16 23:00:24.565811
22.35,21.87,2022-04-16 23:00:35.280774
22.35,21.87,2022-04-16 23:00:45.995680
22.27,21.87,2022-04-16 23:00:56.710614
22.35,21.87,2022-04-16 23:01:07.425349
22.27,21.87,2022-04-16 23:01:18.140482
22.35,21.87,2022-04-16 23:01:28.851200
22.27,21.87,2022-04-16 23:01:39.566448
22.35,21.87,2022-04-16 23:01:50.281233
22.27,21.87,2022-04-16 23:02:00.996255
22.35,21.87,2022-04-16 23:02:11.711288
22.35,21.87,2022-04-16 23:02:22.426188
22.35,21.87,2022-04-16 23:02:33.141095
22.35,21.87,2022-04-16 23:02:43.856032
22.35,21.87,2022-04-16 23:02:54.570999
22.35,21.87,2022-04-16 23:03:05.285916
22.35,21.87,2022-04-16 23:03:16.000848
22.35,21.87,2022-04-16 23:03:26.715756
22.35,21.87,2022-04-16 23:03:37.430633
22.35,21.87,2022-04-16 23:03:48.145609
22.35,21.87,2022-04-16 23:03:58.860545
22.18,21.87,2022-04-16 23:04:09.571545
22.35,21.87,2022-04-16 23:04:20.286519
22.27,21.87,2022-04-16 23:04:31.001405
22.35,21.87,2022-04-16 23:04:41.716333
22.35,21.87,2022-04-16 23:04:52.431152
22.35,21.87,2022-04-16 23:05:03.146194
22.35,21.87,2022-04-16 23:05:13.861109
22.35,21.87,2022-04-16 23:05:24.575944
22.27,21.87,2022-04-16 23:05:35.290839
22.35,21.87,2022-04-16 23:05:46.005801
22.27,21.87,2022-04-16 23:05:56.720710
22.35,21.87,2022-04-16 23:06:07.435336
22.27,21.87,2022-04-16 23:06:18.150520
22.27,21.87,2022-04-16 23:06:28.865235
22.35,21.87,2022-04-16 23:06:39.580248
22.27,21.87,2022-04-16 23:06:50.295037
22.35,21.87,2022-04-16 23:07:01.006154
22.35,21.87,2022-04-16 23:07:11.721151
22.35,21.87,2022-04-16 23:07:22.436039
22.27,21.87,2022-04-16 23:07:33.150911
22.43,21.87,2022-04-16 23:07:43.865804
22.43,21.87,2022-04-16 23:07:54.580729
22.35,21.87,2022-04-16 23:08:05.295629
22.35,21.87,2022-04-16 23:08:16.010516
22.43,21.87,2022-04-16 23:08:26.725437
22.35,21.87,2022-04-16 23:08:37.440321
22.43,21.87,2022-04-16 23:08:48.155045
22.35,21.87,2022-04-16 23:08:58.870166
22.35,21.87,2022-04-16 23:09:09.585033
22.43,21.87,2022-04-16 23:09:20.299915
22.35,21.87,2022-04-16 23:09:31.014823
22.27,21.87,2022-04-16 23:09:41.729718
22.35,21.87,2022-04-16 23:09:52.440596
22.35,21.87,2022-04-16 23:10:03.155597
22.35,21.87,2022-04-16 23:10:13.870482
22.35,21.87,2022-04-16 23:10:24.585451
22.27,21.87,2022-04-16 23:10:35.300257
22.35,21.87,2022-04-16 23:10:46.015095
22.35,21.87,2022-04-16 23:10:56.730063
22.27,21.87,2022-04-16 23:11:07.444926
22.35,21.87,2022-04-16 23:11:18.159801
22.35,21.87,2022-04-16 23:11:28.874659
22.35,21.87,2022-04-16 23:11:39.589390
22.35,21.87,2022-04-16 23:11:50.304368
22.35,21.87,2022-04-16 23:12:01.019356
22.35,21.87,2022-04-16 23:12:11.734292
22.35,21.87,2022-04-16 23:12:22.449131
22.35,21.87,2022-04-16 23:12:33.164074
22.35,21.87,2022-04-16 23:12:43.874964
22.43,21.87,2022-04-16 23:12:54.589897
22.43,21.87,2022-04-16 23:13:05.304897
22.35,21.87,2022-04-16 23:13:16.019707
22.35,21.87,2022-04-16 23:13:26.734562
22.35,21.87,2022-04-16 23:13:37.449467
22.43,21.87,2022-04-16 23:13:48.164384
22.43,21.87,2022-04-16 23:13:58.879231
22.43,21.87,2022-04-16 23:14:09.594210
22.43,21.87,2022-04-16 23:14:20.308922
22.35,21.87,2022-04-16 23:14:31.023824
22.35,21.87,2022-04-16 23:14:41.738784
22.43,21.87,2022-04-16 23:14:52.453681
22.43,21.87,2022-04-16 23:15:03.168488
22.35,21.87,2022-04-16 23:15:13.883375
22.35,21.87,2022-04-16 23:15:24.598311
22.43,21.87,2022-04-16 23:15:35.313155
22.35,21.87,2022-04-16 23:15:46.024121
22.43,21.87,2022-04-16 23:15:56.739041
22.35,21.87,2022-04-16 23:16:07.453899
22.35,21.94,2022-04-16 23:16:18.168738
22.35,21.87,2022-04-16 23:16:28.883639
22.35,21.87,2022-04-16 23:16:39.598559
22.35,21.87,2022-04-16 23:16:50.313402
22.43,21.87,2022-04-16 23:17:01.028323
22.35,21.87,2022-04-16 23:17:11.743157
22.35,21.87,2022-04-16 23:17:22.457969
22.35,21.87,2022-04-16 23:17:33.172973
22.35,21.87,2022-04-16 23:17:43.887846
22.35,21.87,2022-04-16 23:17:54.602633
22.43,21.87,2022-04-16 23:18:05.317325
22.35,21.94,2022-04-16 23:18:16.032458
22.35,21.87,2022-04-16 23:18:26.747304
22.35,21.87,2022-04-16 23:18:37.462196
22.43,21.87,2022-04-16 23:18:48.173194
22.35,21.87,2022-04-16 23:18:58.887959
22.35,21.87,2022-04-16 23:19:09.602955
22.43,21.87,2022-04-16 23:19:20.317793
22.35,21.87,2022-04-16 23:19:31.032658
22.27,21.94,2022-04-16 23:19:41.747572
22.35,21.94,2022-04-16 23:19:52.462438
22.35,21.87,2022-04-16 23:20:03.177288
22.35,21.87,2022-04-16 23:20:13.892138
22.35,21.87,2022-04-16 23:20:24.607063
22.35,21.87,2022-04-16 23:20:35.321980
22.27,21.87,2022-04-16 23:20:46.036851
22.35,21.87,2022-04-16 23:20:56.751513
22.27,21.94,2022-04-16 23:21:07.466458
22.27,21.94,2022-04-16 23:21:18.181435
22.27,21.94,2022-04-16 23:21:28.896307
22.27,21.94,2022-04-16 23:21:39.607246
22.35,21.94,2022-04-16 23:21:50.322175
22.35,21.87,2022-04-16 23:22:01.037029
22.27,21.87,2022-04-16 23:22:11.751895
22.35,21.87,2022-04-16 23:22:22.466677
22.35,21.94,2022-04-16 23:22:33.181635
22.27,21.94,2022-04-16 23:22:43.896285
22.35,21.87,2022-04-16 23:22:54.611357
22.27,21.94,2022-04-16 23:23:05.326246
22.35,21.94,2022-04-16 23:23:16.041126
22.27,21.94,2022-04-16 23:23:26.755909
22.27,21.87,2022-04-16 23:23:37.470792
22.18,21.94,2022-04-16 23:23:48.185651
22.27,21.94,2022-04-16 23:23:58.900429
22.27,21.94,2022-04-16 23:24:09.615389
22.27,21.94,2022-04-16 23:24:20.330312
22.27,21.94,2022-04-16 23:24:31.041307
22.27,21.94,2022-04-16 23:24:41.756145
22.27,21.94,2022-04-16 23:24:52.471011
22.35,21.94,2022-04-16 23:25:03.185872
22.35,21.87,2022-04-16 23:25:13.900818
22.35,21.94,2022-04-16 23:25:24.615645
22.27,21.87,2022-04-16 23:25:35.330503
22.27,21.87,2022-04-16 23:25:46.045395
22.35,21.94,2022-04-16 23:25:56.760083
22.27,21.94,2022-04-16 23:26:07.474930
22.18,21.94,2022-04-16 23:26:18.189966
22.27,21.94,2022-04-16 23:26:28.904846
22.27,21.94,2022-04-16 23:26:39.619711
22.18,21.94,2022-04-16 23:26:50.334589
22.27,21.94,2022-04-16 23:27:01.049522
22.27,21.94,2022-04-16 23:27:11.764357
22.27,21.87,2022-04-16 23:27:22.475253
22.35,21.94,2022-04-16 23:27:33.190236
22.27,21.94,2022-04-16 23:27:43.905055
22.27,21.94,2022-04-16 23:27:54.619920
22.27,21.94,2022-04-16 23:28:05.334711
22.27,21.94,2022-04-16 23:28:16.049620
22.27,21.94,2022-04-16 23:28:26.764547
22.27,21.94,2022-04-16 23:28:37.479376
22.27,21.94,2022-04-16 23:28:48.194249
22.35,21.94,2022-04-16 23:28:58.909153
22.35,21.94,2022-04-16 23:29:09.624016
22.27,21.94,2022-04-16 23:29:20.338841
22.27,21.94,2022-04-16 23:29:31.053690
22.27,21.94,2022-04-16 23:29:41.768504
22.27,21.94,2022-04-16 23:29:52.483364
22.27,21.94,2022-04-16 23:30:03.198350
22.27,21.94,2022-04-16 23:30:13.909216
22.18,21.94,2022-04-16 23:30:24.624121
22.27,21.94,2022-04-16 23:30:35.338938
22.35,21.94,2022-04-16 23:30:46.053782
22.27,21.94,2022-04-16 23:30:56.768611
22.18,21.94,2022-04-16 23:31:07.483585
22.27,21.94,2022-04-16 23:31:18.198511
22.27,21.94,2022-04-16 23:31:28.913406
22.27,21.94,2022-04-16 23:31:39.628182
22.27,21.94,2022-04-16 23:31:50.343107
22.27,21.94,2022-04-16 23:32:01.057788
22.27,21.94,2022-04-16 23:32:11.772856
22.18,21.94,2022-04-16 23:32:22.487671
22.27,21.94,2022-04-16 23:32:33.202564
22.18,21.94,2022-04-16 23:32:43.917295
22.27,21.94,2022-04-16 23:32:54.632293
22.27,21.94,2022-04-16 23:33:05.343108
22.18,21.94,2022-04-16 23:33:16.058161
22.27,21.94,2022-04-16 23:33:26.772979
22.35,21.94,2022-04-16 23:33:37.487735
22.27,21.94,2022-04-16 23:33:48.202421
22.27,21.94,2022-04-16 23:33:58.917427
22.27,21.94,2022-04-16 23:34:09.632265
22.35,21.94,2022-04-16 23:34:20.346976
22.35,21.94,2022-04-16 23:34:31.061843
22.27,21.94,2022-04-16 23:34:41.776612
22.27,21.94,2022-04-16 23:34:52.491457
22.27,21.94,2022-04-16 23:35:03.206246
22.27,21.94,2022-04-16 23:35:13.921051
22.27,21.94,2022-04-16 23:35:24.635897
22.27,21.94,2022-04-16 23:35:35.350726
22.27,21.94,2022-04-16 23:35:46.061631
22.27,21.94,2022-04-16 23:35:56.776487
22.27,21.94,2022-04-16 23:36:07.491118
22.35,21.94,2022-04-16 23:36:18.206131
22.27,21.94,2022-04-16 23:36:28.920944
22.35,21.94,2022-04-16 23:36:39.635778
22.27,21.94,2022-04-16 23:36:50.350580
22.35,21.94,2022-04-16 23:37:01.065268
22.35,21.94,2022-04-16 23:37:11.780186
22.27,21.94,2022-04-16 23:37:22.494996
22.27,21.94,2022-04-16 23:37:33.209883
22.35,21.94,2022-04-16 23:37:43.924724
22.35,21.94,2022-04-16 23:37:54.639483
22.35,21.94,2022-04-16 23:38:05.354304
22.27,21.94,2022-04-16 23:38:16.069124
22.27,21.94,2022-04-16 23:38:26.784028
22.35,21.94,2022-04-16 23:38:37.494666
22.35,21.94,2022-04-16 23:38:48.209794
22.27,21.94,2022-04-16 23:38:58.924602
22.35,21.94,2022-04-16 23:39:09.639469
22.35,21.94,2022-04-16 23:39:20.354266
22.35,21.94,2022-04-16 23:39:31.069100
22.27,21.94,2022-04-16 23:39:41.783917
22.35,21.94,2022-04-16 23:39:52.498791
22.27,21.94,2022-04-16 23:40:03.213513
22.35,21.94,2022-04-16 23:40:13.928426
22.35,21.94,2022-04-16 23:40:24.643260
22.35,21.94,2022-04-16 23:40:35.358164
22.35,21.94,2022-04-16 23:40:46.072903
22.35,21.94,2022-04-16 23:40:56.787677
22.35,21.94,2022-04-16 23:41:07.502511
22.27,21.94,2022-04-16 23:41:18.217438
22.35,21.94,2022-04-16 23:41:28.928290
22.35,21.94,2022-04-16 23:41:39.643172
22.27,21.94,2022-04-16 23:41:50.358121
22.35,21.94,2022-04-16 23:42:01.072898
22.27,21.94,2022-04-16 23:42:11.787718
22.35,21.94,2022-04-16 23:42:22.502584
22.35,21.94,2022-04-16 23:42:33.217441
22.35,21.94,2022-04-16 23:42:43.932202
22.35,21.94,2022-04-16 23:42:54.647061
22.43,21.94,2022-04-16 23:43:05.362035
22.35,21.94,2022-04-16 23:43:16.076774
22.35,21.94,2022-04-16 23:43:26.791590
22.35,21.94,2022-04-16 23:43:37.506338
22.35,21.94,2022-04-16 23:43:48.221332
22.35,21.94,2022-04-16 23:43:58.936151
22.35,21.94,2022-04-16 23:44:09.650978
22.35,21.94,2022-04-16 23:44:20.361951
22.35,21.94,2022-04-16 23:44:31.076574
22.35,21.87,2022-04-16 23:44:41.791630
22.35,21.94,2022-04-16 23:44:52.506457
22.43,21.94,2022-04-16 23:45:03.221288
22.35,21.94,2022-04-16 23:45:13.936164
22.35,21.94,2022-04-16 23:45:24.650983
22.43,21.94,2022-04-16 23:45:35.365923
22.35,21.94,2022-04-16 23:45:46.080708
22.35,21.94,2022-04-16 23:45:56.795565
22.43,21.94,2022-04-16 23:46:07.510306
22.43,21.94,2022-04-16 23:46:18.225275
22.35,21.94,2022-04-16 23:46:28.940065
22.43,21.94,2022-04-16 23:46:39.654895
22.43,21.94,2022-04-16 23:46:50.369777
22.35,21.94,2022-04-16 23:47:01.084603
22.43,21.94,2022-04-16 23:47:11.799405
22.27,21.87,2022-04-16 23:47:22.510388
22.35,21.94,2022-04-16 23:47:33.225253
22.35,21.94,2022-04-16 23:47:43.940126
22.35,21.94,2022-04-16 23:47:54.654987
22.35,21.94,2022-04-16 23:48:05.369811
22.35,21.94,2022-04-16 23:48:16.084661
22.35,21.94,2022-04-16 23:48:26.799540
22.43,21.94,2022-04-16 23:48:37.514379
22.35,21.94,2022-04-16 23:48:48.229200
22.43,21.94,2022-04-16 23:48:58.944053
22.35,21.87,2022-04-16 23:49:09.658855
22.43,21.94,2022-04-16 23:49:20.373768
22.43,21.94,2022-04-16 23:49:31.088570
22.43,21.94,2022-04-16 23:49:41.803455
22.43,21.94,2022-04-16 23:49:52.518275
22.35,21.94,2022-04-16 23:50:03.233100
22.43,21.94,2022-04-16 23:50:13.948013
22.35,21.94,2022-04-16 23:50:24.658917
22.43,21.94,2022-04-16 23:50:35.373790
22.27,21.94,2022-04-16 23:50:46.088651
22.43,21.94,2022-04-16 23:50:56.803448
22.43,21.94,2022-04-16 23:51:07.518329
22.27,21.94,2022-04-16 23:51:18.232981
22.27,21.94,2022-04-16 23:51:28.948095
22.35,21.87,2022-04-16 23:51:39.662903
22.27,21.94,2022-04-16 23:51:50.377714
22.35,21.94,2022-04-16 23:52:01.092548
22.35,21.94,2022-04-16 23:52:11.807485
22.35,21.94,2022-04-16 23:52:22.522177
22.27,21.94,2022-04-16 23:52:33.236981
22.43,21.94,2022-04-16 23:52:43.951956
22.35,21.94,2022-04-16 23:52:54.666852
22.43,21.94,2022-04-16 23:53:05.381701
22.35,21.87,2022-04-16 23:53:16.092695
22.43,21.94,2022-04-16 23:53:26.807494
22.35,21.94,2022-04-16 23:53:37.522409
22.35,21.94,2022-04-16 23:53:48.237185
22.35,21.94,2022-04-16 23:53:58.952044
22.35,21.94,2022-04-16 23:54:09.666981
22.43,21.94,2022-04-16 23:54:20.381753
22.35,21.94,2022-04-16 23:54:31.096439
22.35,21.87,2022-04-16 23:54:41.811446
22.35,21.94,2022-04-16 23:54:52.526286
22.35,21.94,2022-04-16 23:55:03.241212
22.35,21.94,2022-04-16 23:55:13.956065
22.35,21.94,2022-04-16 23:55:24.670886
22.35,21.94,2022-04-16 23:55:35.385697
22.35,21.94,2022-04-16 23:55:46.100610
22.43,21.94,2022-04-16 23:55:56.815412
22.43,21.94,2022-04-16 23:56:07.526344
22.35,21.94,2022-04-16 23:56:18.241239
22.43,21.94,2022-04-16 23:56:28.956084
22.35,21.94,2022-04-16 23:56:39.670967
22.35,21.94,2022-04-16 23:56:50.385817
22.35,21.94,2022-04-16 23:57:01.100719
22.35,21.94,2022-04-16 23:57:11.815538
22.27,21.94,2022-04-16 23:57:22.530396
22.35,21.94,2022-04-16 23:57:33.245226
22.35,21.94,2022-04-16 23:57:43.960022
22.35,21.94,2022-04-16 23:57:54.674872
22.27,21.94,2022-04-16 23:58:05.389780
22.35,21.94,2022-04-16 23:58:16.104589
22.35,21.94,2022-04-16 23:58:26.819378
22.35,21.94,2022-04-16 23:58:37.534376
22.35,21.94,2022-04-16 23:58:48.249074
22.35,21.94,2022-04-16 23:58:58.960019
22.35,21.94,2022-04-16 23:59:09.674971
22.35,21.94,2022-04-16 23:59:20.389784
22.35,21.94,2022-04-16 23:59:31.104676
22.35,21.94,2022-04-16 23:59:41.819540
22.35,21.94,2022-04-16 23:59:52.534400
22.43,21.94,2022-04-17 00:00:03.249282
22.27,21.94,2022-04-17 00:00:13.964139
22.35,21.94,2022-04-17 00:00:24.678903
22.43,21.94,2022-04-17 00:00:35.393801
22.35,21.94,2022-04-17 00:00:46.108670
22.43,21.94,2022-04-17 00:00:56.823585
22.35,21.94,2022-04-17 00:01:07.538303
22.43,21.94,2022-04-17 00:01:18.253244
22.35,21.87,2022-04-17 00:01:28.968032
22.35,21.87,2022-04-17 00:01:39.682952
22.35,21.94,2022-04-17 00:01:50.393826
22.35,21.94,2022-04-17 00:02:01.108612
22.35,21.94,2022-04-17 00:02:11.823544
22.35,21.94,2022-04-17 00:02:22.538314
22.43,21.94,2022-04-17 00:02:33.253258
22.35,21.94,2022-04-17 00:02:43.968089
22.35,21.94,2022-04-17 00:02:54.682992
22.35,21.94,2022-04-17 00:03:05.397831
22.27,21.94,2022-04-17 00:03:16.112698
22.27,21.94,2022-04-17 00:03:26.827536
22.27,21.94,2022-04-17 00:03:37.542413
22.35,21.94,2022-04-17 00:03:48.257098
22.35,21.94,2022-04-17 00:03:58.972092
22.27,21.94,2022-04-17 00:04:09.686969
22.27,21.94,2022-04-17 00:04:20.401815
22.27,21.94,2022-04-17 00:04:31.116717
22.27,21.94,2022-04-17 00:04:41.827608
22.35,21.94,2022-04-17 00:04:52.542411
22.18,21.94,2022-04-17 00:05:03.257322
22.27,21.94,2022-04-17 00:05:13.972147
22.27,21.87,2022-04-17 00:05:24.686976
22.27,21.87,2022-04-17 00:05:35.401879
22.27,21.94,2022-04-17 00:05:46.116721
22.27,21.94,2022-04-17 00:05:56.831651
22.35,21.94,2022-04-17 00:06:07.546446
22.35,21.94,2022-04-17 00:06:18.261335
22.18,21.94,2022-04-17 00:06:28.976163
22.35,21.87,2022-04-17 00:06:39.691040
22.27,21.94,2022-04-17 00:06:50.405607
22.27,21.94,2022-04-17 00:07:01.120694
22.27,21.94,2022-04-17 00:07:11.835575
22.27,21.94,2022-04-17 00:07:22.550468
22.27,21.94,2022-04-17 00:07:33.261411
22.27,21.94,2022-04-17 00:07:43.976192
22.27,21.94,2022-04-17 00:07:54.691106
22.27,21.94,2022-04-17 00:08:05.406056
22.27,21.94,2022-04-17 00:08:16.120890
22.27,21.94,2022-04-17 00:08:26.835841
22.27,21.94,2022-04-17 00:08:37.550639
22.27,21.94,2022-04-17 00:08:48.265403
22.27,21.94,2022-04-17 00:08:58.980399
22.18,21.94,2022-04-17 00:09:09.695350
22.27,21.94,2022-04-17 00:09:20.410202
22.27,21.94,2022-04-17 00:09:31.125084
22.18,21.94,2022-04-17 00:09:41.839862
22.27,21.94,2022-04-17 00:09:52.554755
22.18,21.94,2022-04-17 00:10:03.269624
22.27,21.94,2022-04-17 00:10:13.984314
22.27,21.94,2022-04-17 00:10:24.695497
22.27,21.94,2022-04-17 00:10:35.410394
22.27,21.94,2022-04-17 00:10:46.125216
22.18,21.94,2022-04-17 00:10:56.840142
22.18,21.94,2022-04-17 00:11:07.554917
22.27,21.94,2022-04-17 00:11:18.269856
22.18,21.94,2022-04-17 00:11:28.984777
22.27,21.94,2022-04-17 00:11:39.699620
22.27,21.94,2022-04-17 00:11:50.414500
22.1,21.94,2022-04-17 00:12:01.129362
22.18,21.94,2022-04-17 00:12:11.844266
22.18,21.94,2022-04-17 00:12:22.559145
22.18,21.94,2022-04-17 00:12:33.273916
22.27,21.94,2022-04-17 00:12:43.988881
22.27,21.94,2022-04-17 00:12:54.703651
22.18,21.94,2022-04-17 00:13:05.418533
22.18,21.94,2022-04-17 00:13:16.129551
22.18,21.94,2022-04-17 00:13:26.844408
22.18,21.94,2022-04-17 00:13:37.559108
22.27,21.94,2022-04-17 00:13:48.274245
22.27,21.94,2022-04-17 00:13:58.989040
22.27,21.94,2022-04-17 00:14:09.703934
22.18,21.94,2022-04-17 00:14:20.418713
22.18,21.94,2022-04-17 00:14:31.133650
22.27,21.94,2022-04-17 00:14:41.848504
22.27,21.94,2022-04-17 00:14:52.563367
22.27,21.94,2022-04-17 00:15:03.278325
22.18,21.94,2022-04-17 00:15:13.993177
22.18,21.94,2022-04-17 00:15:24.707956
22.18,21.94,2022-04-17 00:15:35.422922
22.27,21.94,2022-04-17 00:15:46.137686
22.18,21.94,2022-04-17 00:15:56.852591
22.27,21.94,2022-04-17 00:16:07.563553
22.27,21.94,2022-04-17 00:16:18.278385
22.27,21.94,2022-04-17 00:16:28.993296
22.18,21.94,2022-04-17 00:16:39.708176
22.18,21.94,2022-04-17 00:16:50.423068
22.18,21.94,2022-04-17 00:17:01.137851
22.18,21.94,2022-04-17 00:17:11.852727
22.27,21.94,2022-04-17 00:17:22.567673
22.27,21.94,2022-04-17 00:17:33.282515
22.27,21.94,2022-04-17 00:17:43.997328
22.27,21.94,2022-04-17 00:17:54.712269
22.27,21.94,2022-04-17 00:18:05.427172
22.27,21.94,2022-04-17 00:18:16.141949
22.18,21.94,2022-04-17 00:18:26.856852
22.27,21.94,2022-04-17 00:18:37.571586
22.18,21.94,2022-04-17 00:18:48.286512
22.27,21.94,2022-04-17 00:18:59.001440
22.35,21.94,2022-04-17 00:19:09.712425
22.27,21.94,2022-04-17 00:19:20.427294
22.18,21.94,2022-04-17 00:19:31.142184
22.27,21.94,2022-04-17 00:19:41.857070
22.18,21.94,2022-04-17 00:19:52.571840
22.27,21.94,2022-04-17 00:20:03.286733
22.35,21.94,2022-04-17 00:20:14.001624
22.27,21.94,2022-04-17 00:20:24.716492
22.27,21.94,2022-04-17 00:20:35.431236
22.27,21.94,2022-04-17 00:20:46.146208
22.27,21.94,2022-04-17 00:20:56.861067
22.27,21.94,2022-04-17 00:21:07.575980
22.35,21.94,2022-04-17 00:21:18.290726
22.27,21.94,2022-04-17 00:21:29.005653
22.18,21.94,2022-04-17 00:21:39.720500
22.18,21.94,2022-04-17 00:21:50.435316
22.27,21.94,2022-04-17 00:22:01.146327
22.27,21.94,2022-04-17 00:22:11.861193
22.27,21.94,2022-04-17 00:22:22.576074
22.27,21.94,2022-04-17 00:22:33.290910
22.27,21.94,2022-04-17 00:22:44.005769
22.27,21.94,2022-04-17 00:22:54.720654
22.27,21.94,2022-04-17 00:23:05.435482
22.35,21.94,2022-04-17 00:23:16.150263
22.27,21.94,2022-04-17 00:23:26.865215
22.27,21.94,2022-04-17 00:23:37.580113
22.27,21.94,2022-04-17 00:23:48.294964
22.27,21.94,2022-04-17 00:23:59.009848
22.35,21.94,2022-04-17 00:24:09.724635
22.27,21.94,2022-04-17 00:24:20.439490
22.27,21.87,2022-04-17 00:24:31.154388
22.27,21.94,2022-04-17 00:24:41.869291
22.27,21.94,2022-04-17 00:24:52.580207
22.35,21.94,2022-04-17 00:25:03.295089
22.18,21.94,2022-04-17 00:25:14.009983
22.35,21.94,2022-04-17 00:25:24.724630
22.27,21.94,2022-04-17 00:25:35.439616
22.35,21.94,2022-04-17 00:25:46.154442
22.35,21.94,2022-04-17 00:25:56.869412
22.27,21.94,2022-04-17 00:26:07.584218
22.35,21.94,2022-04-17 00:26:18.299096
22.27,21.94,2022-04-17 00:26:29.013950
22.35,21.94,2022-04-17 00:26:39.728861
22.35,21.94,2022-04-17 00:26:50.443666
22.27,21.87,2022-04-17 00:27:01.158482
22.27,21.94,2022-04-17 00:27:11.873436
22.35,21.94,2022-04-17 00:27:22.588279
22.35,21.94,2022-04-17 00:27:33.303158
22.27,21.94,2022-04-17 00:27:44.013748
22.35,21.94,2022-04-17 00:27:54.728971
22.35,21.94,2022-04-17 00:28:05.443542
22.35,21.94,2022-04-17 00:28:16.158660
22.27,21.94,2022-04-17 00:28:26.873507
22.35,21.94,2022-04-17 00:28:37.588428
22.27,21.94,2022-04-17 00:28:48.303258
22.35,21.94,2022-04-17 00:28:59.018177
22.35,21.94,2022-04-17 00:29:09.732886
22.35,21.94,2022-04-17 00:29:20.447813
22.35,21.94,2022-04-17 00:29:31.162720
22.35,21.94,2022-04-17 00:29:41.877593
22.27,21.94,2022-04-17 00:29:52.592359
22.35,21.94,2022-04-17 00:30:03.307248
22.35,21.94,2022-04-17 00:30:14.022153
22.35,21.94,2022-04-17 00:30:24.737009
22.35,21.94,2022-04-17 00:30:35.447939
22.43,21.94,2022-04-17 00:30:46.162749
22.35,21.94,2022-04-17 00:30:56.877696
22.43,21.94,2022-04-17 00:31:07.592522
22.35,21.94,2022-04-17 00:31:18.307375
22.35,21.94,2022-04-17 00:31:29.022263
22.35,21.94,2022-04-17 00:31:39.737149
22.35,21.94,2022-04-17 00:31:50.452042
22.27,21.94,2022-04-17 00:32:01.166835
22.27,21.94,2022-04-17 00:32:11.881657
22.35,21.94,2022-04-17 00:32:22.596485
22.35,21.94,2022-04-17 00:32:33.311354
22.35,21.94,2022-04-17 00:32:44.026257
22.35,21.94,2022-04-17 00:32:54.741104
22.35,21.94,2022-04-17 00:33:05.455868
22.35,21.94,2022-04-17 00:33:16.170857
22.27,21.94,2022-04-17 00:33:26.881789
22.35,21.94,2022-04-17 00:33:37.596645
22.35,21.94,2022-04-17 00:33:48.311522
22.35,21.94,2022-04-17 00:33:59.026406
22.27,21.94,2022-04-17 00:34:09.741246
22.35,21.94,2022-04-17 00:34:20.456082
22.27,21.94,2022-04-17 00:34:31.170983
22.35,21.94,2022-04-17 00:34:41.885790
22.35,21.94,2022-04-17 00:34:52.600646
22.35,21.94,2022-04-17 00:35:03.315466
22.35,21.94,2022-04-17 00:35:14.030446
22.35,21.94,2022-04-17 00:35:24.745277
22.35,21.94,2022-04-17 00:35:35.459924
22.27,21.94,2022-04-17 00:35:46.174977
22.35,21.94,2022-04-17 00:35:56.889829
22.35,21.94,2022-04-17 00:36:07.604706
22.35,21.94,2022-04-17 00:36:18.315584
22.43,21.94,2022-04-17 00:36:29.030483
22.35,21.94,2022-04-17 00:36:39.745369
22.35,21.94,2022-04-17 00:36:50.460014
22.35,21.94,2022-04-17 00:37:01.175043
22.35,21.94,2022-04-17 00:37:11.889930
22.27,21.94,2022-04-17 00:37:22.604767
22.27,21.94,2022-04-17 00:37:33.319653
22.35,21.94,2022-04-17 00:37:44.034499
22.27,21.94,2022-04-17 00:37:54.749373
22.35,21.94,2022-04-17 00:38:05.464213
22.35,21.94,2022-04-17 00:38:16.179004
22.35,21.94,2022-04-17 00:38:26.893920
22.35,21.94,2022-04-17 00:38:37.608811
22.35,21.94,2022-04-17 00:38:48.323674
22.35,21.94,2022-04-17 00:38:59.038484
22.35,21.94,2022-04-17 00:39:09.749463
22.35,21.94,2022-04-17 00:39:20.464237
22.35,21.87,2022-04-17 00:39:31.179212
22.35,21.87,2022-04-17 00:39:41.894078
22.35,21.94,2022-04-17 00:39:52.608930
22.35,21.94,2022-04-17 00:40:03.323776
22.27,21.94,2022-04-17 00:40:14.038645
